Rank,Player,Movement,Nation,DOB,Event,Points,Player ID,Last Name,First Name
2412,"AKHMADULLIN, Timur",-27,RUS,21 Jul 2001,2,2.00,100318901,AKHMADULLIN, Timur
2412,"ALEX ANDRES BOLANOS, Alex Bolanos",-27,ESA,18 Jan 2002,6,2.00,100371216,ALEX ANDRES BOLANOS, Alex Bolanos
2412,"ALIYEV, Tamerlan",-27,RUS,24 Feb 2002,4,2.00,100287224,ALIYEV, Tamerlan
2412,"ALMASHEV, Zhanger",-27,KAZ,17 Feb 2003,16,2.00,100256627,ALMASHEV, Zhanger
2412,"ALVESTRAND, Patrik",-27,SWE,17 Feb 2000,4,2.00,100216113,ALVESTRAND, Patrik
2412,"AMELLER, Mateo",-27,BOL,08 Feb 2001,3,2.00,100343480,AMELLER, Mateo
2412,"AMIRI, Farhan",-27,USA,09 Oct 2001,5,2.00,100349966,AMIRI, Farhan
2412,"ANDERS, Eric",-27,PER,24 Sep 2001,5,2.00,100360610,ANDERS, Eric
2412,"ANDRADE FIERRO, Andres Alejandro",-27,PAN,08 Apr 2003,2,2.00,100362572,ANDRADE FIERRO, Andres Alejandro
2412,"ANDRADE SABANDO, Nicolas Francisco",-27,ECU,12 May 2001,8,2.00,100346713,ANDRADE SABANDO, Nicolas Francisco
2412,"AOKI, Issei",-27,JPN,11 May 2002,3,2.00,100309885,AOKI, Issei
2412,"AYOOLA, Micheal",-443,NGR,01 Dec 2002,6,2.00,100336789,AYOOLA, Micheal
2412,"BAK, Yongchi",-437,KOR,28 Jan 2000,9,2.00,100256822,BAK, Yongchi
2412,"BAUTISTA SUAREZ, Edgar Alberto",-27,COL,09 Jul 2001,6,2.00,100333297,BAUTISTA SUAREZ, Edgar Alberto
2412,"BERDILA , Petru Octavian",-27,ROU,11 Jun 2000,5,2.00,100214042,BERDILA , Petru Octavian
2412,"BIANCHET, Stefan",-27,AUS,13 Jan 2002,13,2.00,100339825,BIANCHET, Stefan
2412,"BIASIOLO, Leonardo",-27,ITA,21 Feb 2002,5,2.00,100258966,BIASIOLO, Leonardo
2412,"BIBILONI, Mariano Andres",-27,ARG,07 Mar 2000,10,2.00,100314148,BIBILONI, Mariano Andres
2412,"BIN REHAN, Hamza",-27,PAK,30 Sep 2002,2,2.00,100319144,BIN REHAN, Hamza
2412,"BLOT, Ethan",-27,SWE,30 Apr 2003,7,2.00,100300692,BLOT, Ethan
2412,"BRENNAN, Joe",-27,GBR,10 Feb 2000,4,2.00,100340564,BRENNAN, Joe
2412,"CALOGERO, Andrea",-27,ITA,08 Feb 2001,2,2.00,100230977,CALOGERO, Andrea
2412,"CAMPOVERDE, Roberto",-27,USA,17 Feb 2003,7,2.00,100375361,CAMPOVERDE, Roberto
2412,"CARPIO, Sebastian",-27,PER,15 Apr 2003,4,2.00,100348293,CARPIO, Sebastian
2412,"CHANG, TZU LI",-27,TPE,20 Apr 2003,11,2.00,100352071,CHANG, TZU LI
2412,"CHARAMA, Silas",-27,BOT,25 Dec 2001,9,2.00,100350514,CHARAMA, Silas
2412,"CHHABRIA, Sachin",-27,PAN,14 Feb 2002,4,2.00,100327260,CHHABRIA, Sachin
2412,"CHOUBEY, sanskaar",-27,IND,23 Nov 2001,9,2.00,100341526,CHOUBEY, sanskaar
2412,"CHOUDHARY, Moosa",-27,PAK,30 Jun 2000,2,2.00,100366894,CHOUDHARY, Moosa
2412,"CHUANG, Chi Sheng",-27,TPE,15 Jul 2000,6,2.00,100303231,CHUANG, Chi Sheng
2412,"CIPKUS, Ignas",-27,LTU,08 May 2001,5,2.00,100231104,CIPKUS, Ignas
2412,"COBOS YELAVIVES, Ignacio Jose",-27,GUA,07 Mar 2000,13,2.00,100301641,COBOS YELAVIVES, Ignacio Jose
2412,"COTLER, Lucas",-27,ARG,16 Jul 2001,3,2.00,100352303,COTLER, Lucas
2412,"CRUZ, Samuel",-27,CRC,17 Jul 2000,12,2.00,100321868,CRUZ, Samuel
2412,"DE SOUSA LECORRE, Matis",-27,CAN,27 Jan 2002,8,2.00,100341153,DE SOUSA LECORRE, Matis
2412,"DEBBECHE, Yessine",-27,TUN,25 Sep 2000,12,2.00,100332493,DEBBECHE, Yessine
2412,"DEJOSE, Gilles",-27,BEL,16 Nov 2000,4,2.00,100337197,DEJOSE, Gilles
2412,"DEROY, Jerome",-27,CAN,08 Jan 2000,7,2.00,100291804,DEROY, Jerome
2412,"DILLON, Thomas",-27,GBR,12 Jan 2001,3,2.00,100228376,DILLON, Thomas
2412,"EHOUMAN, Ange Patrick",-27,CIV,10 Mar 2000,8,2.00,100352085,EHOUMAN, Ange Patrick
2412,"ESSABIK, Ilias",-27,RUS,11 Apr 2001,11,2.00,100297406,ESSABIK, Ilias
2412,"FABRE , Antoni",-27,FRA,20 Nov 2003,5,2.00,100297313,FABRE , Antoni
2412,"FANG, Chenyu",-27,CHN,01 Oct 2002,13,2.00,100348422,FANG, Chenyu
2412,"FERNANDEZ, Loucas Julian",-27,PHI,30 Dec 2001,5,2.00,100324323,FERNANDEZ, Loucas Julian
2412,"FIRDIANTO, Athallah",-27,INA,06 Mar 2001,2,2.00,100278982,FIRDIANTO, Athallah
2412,"FLEISCHER, Roy",-27,ISR,11 Jul 2000,4,2.00,100250952,FLEISCHER, Roy
2412,"FLYNN, Danny",-27,GBR,08 Nov 2001,2,2.00,100335968,FLYNN, Danny
2412,"FORMELLA, Leon",-27,GER,11 Jan 2002,6,2.00,100248640,FORMELLA, Leon
2412,"FREIRE, Ian",-27,GUA,22 Feb 2002,17,2.00,100350292,FREIRE, Ian
2412,"GAILLARD , Marc Antoine",-27,FRA,16 Jul 2002,7,2.00,100271991,GAILLARD , Marc Antoine
2412,"GALE, Callum",-27,AUS,06 Sep 2002,12,2.00,100339829,GALE, Callum
2412,"GALES, Romain",-27,FRA,07 Jul 2004,5,2.00,100322815,GALES, Romain
2412,"GALINDO, Roinel",-27,CUB,19 Oct 2001,2,2.00,100358236,GALINDO, Roinel
2412,"GARBETT, Jamie",-27,NZL,07 Jun 2001,6,2.00,100273962,GARBETT, Jamie
2412,"GARCIA CAMPOVERDE, Carlos",New,ECU,07 Oct 2000,5,2.00,100346726,GARCIA CAMPOVERDE, Carlos
2412,"GAVRIELIDES, Liam",-27,GER,30 Jan 2004,5,2.00,100295485,GAVRIELIDES, Liam
2412,"GAZIVODA, Milo",New,MNE,05 May 2003,4,2.00,100282077,GAZIVODA, Milo
2412,"GHIBAUDO, Antoine",-27,FRA,25 Jan 2005,3,2.00,100324743,GHIBAUDO, Antoine
2412,"GIRAULT , Arthur",-27,FRA,17 Dec 2002,11,2.00,100325691,GIRAULT , Arthur
2412,"GONZALEZ, Francisco",-27,ARG,05 Jun 2001,3,2.00,100365324,GONZALEZ, Francisco
2412,"GONZALEZ RAMIREZ, Lucas",-27,COL,22 Sep 2003,4,2.00,100348064,GONZALEZ RAMIREZ, Lucas
2412,"GUARIENTE, Joao Pedro",-27,BRA,22 Dec 2000,7,2.00,100366332,GUARIENTE, Joao Pedro
2412,"GUERRERO PALMA, Donaldo Gabriel",-27,NCA,02 Jul 2002,15,2.00,100364720,GUERRERO PALMA, Donaldo Gabriel
2412,"GUZAUSKAS, Gabrielius",-27,USA,12 Apr 2003,4,2.00,100367376,GUZAUSKAS, Gabrielius
2412,"HAKIZIMANA, Ibrahim",-27,BDI,13 Feb 2002,1,2.00,100383673,HAKIZIMANA, Ibrahim
2412,"HAPPY, Michael",-27,ZIM,31 Jul 2004,8,2.00,100377126,HAPPY, Michael
2412,"HARIHARAN, Kaushik",-27,IND,04 Feb 2000,4,2.00,100255173,HARIHARAN, Kaushik
2412,"HEFTI, Tizian",New,SUI,01 Oct 2000,12,2.00,100254369,HEFTI, Tizian
2412,"HERNANDEZ, Jonathan",New,GUA,25 Sep 2002,9,2.00,100316859,HERNANDEZ, Jonathan
2412,"HIDAYAT, Akbar",-27,INA,20 Apr 2000,6,2.00,100259822,HIDAYAT, Akbar
2412,"HOSEINI, Seyeed Mohammad Eman",-27,IRI,11 Jul 2002,8,2.00,100292504,HOSEINI, Seyeed Mohammad Eman
2412,"HUNTE, Jordan",-27,LCA,21 Feb 2003,2,2.00,100316278,HUNTE, Jordan
2412,"IMMLER, Keanu Elias",-27,AUT,20 Apr 2001,8,2.00,100264215,IMMLER, Keanu Elias
2412,"JANUARSYAH, Azmi",-27,INA,10 Jan 2003,8,2.00,100334550,JANUARSYAH, Azmi
2412,"JEVTOVIC, Oliver",-27,USA,25 Mar 2000,4,2.00,100260244,JEVTOVIC, Oliver
2412,"JONSSON, Sebastian",-27,SWE,15 Aug 2002,2,2.00,100380463,JONSSON, Sebastian
2412,"KADIROV, Ravshan",-27,UZB,27 Feb 2001,7,2.00,100285734,KADIROV, Ravshan
2412,"KALLURI, Nishad",-27,USA,02 May 2000,6,2.00,100264324,KALLURI, Nishad
2412,"KAM, Tik Long",-27,HKG,03 Mar 2000,2,2.00,100238454,KAM, Tik Long
2412,"KAMROWSKI , Marcel",-27,POL,28 Mar 2003,4,2.00,100273328,KAMROWSKI , Marcel
2412,"KARAPETYAN , Daniel",-27,ARM,03 Sep 2001,15,2.00,100243258,KARAPETYAN , Daniel
2412,"KARPINSKI, Timmy",-27,AUS,04 Feb 2001,6,2.00,100290260,KARPINSKI, Timmy
2412,"KEBISEK, Ivan",-27,SVK,07 Mar 2000,4,2.00,100322215,KEBISEK, Ivan
2412,"KHAN, Sami Zeb",-27,PAK,05 Sep 2004,2,2.00,100327149,KHAN, Sami Zeb
2412,"KHAN, Zalan",-27,PAK,23 Feb 2003,2,2.00,100327407,KHAN, Zalan
2412,"KIM, Alexander",-27,RUS,07 Feb 2002,3,2.00,100251156,KIM, Alexander
2412,"KLEINERT, Andreas",-27,CHI,24 Aug 2000,8,2.00,100330679,KLEINERT, Andreas
2412,"KOLLAR, Petr",-27,CZE,23 Dec 2002,5,2.00,100333444,KOLLAR, Petr
2412,"KOZHEVNIKOV, Igor",-27,RUS,18 Oct 2001,2,2.00,100312206,KOZHEVNIKOV, Igor
2412,"KUDSK, Tobias Bo",-27,DEN,04 Mar 2002,8,2.00,100316324,KUDSK, Tobias Bo
2412,"KURBATOV, Igor",-27,RUS,11 Sep 2002,2,2.00,100252638,KURBATOV, Igor
2412,"LEE, Evan",-27,USA,29 Jul 2003,5,2.00,100350579,LEE, Evan
2412,"LEE, Hohyun",New,KOR,07 Sep 2001,8,2.00,100292963,LEE, Hohyun
2412,"LEE, Sean",-27,NMI,26 Dec 2003,6,2.00,100356464,LEE, Sean
2412,"LI, Zixuan",-27,CHN,13 Dec 2002,14,2.00,100331844,LI, Zixuan
2412,"LINDEN, Isac",-27,FIN,10 Dec 2000,3,2.00,100240319,LINDEN, Isac
2412,"LOPUSHYNSKYI, Nestor",-27,UKR,27 May 2002,6,2.00,100285154,LOPUSHYNSKYI, Nestor
2412,"LU, Lin",-27,CHN,19 Oct 2001,10,2.00,100312285,LU, Lin
2412,"LUDDECKENS, Adrian",-27,SWE,03 Aug 2003,2,2.00,100298745,LUDDECKENS, Adrian
2412,"MACIEL COSTA, Kaue",-27,BRA,25 Jun 2001,6,2.00,100360187,MACIEL COSTA, Kaue
2412,"MAGALHAES, Rodrigo",-27,POR,18 May 2001,10,2.00,100254292,MAGALHAES, Rodrigo
2412,"MAGNAUDET, Lucas",-27,FRA,31 May 2002,4,2.00,100273297,MAGNAUDET, Lucas
2412,"MAGUIRE, Kyran",-27,IRL,02 Nov 2000,1,2.00,100268974,MAGUIRE, Kyran
2412,"MANUEL, Melvin",-27,FRA,22 Jun 2001,3,2.00,100385001,MANUEL, Melvin
2412,"MARESCHAL-HAY, Maxime",-27,CAN,10 Jun 2002,9,2.00,100332857,MARESCHAL-HAY, Maxime
2412,"MARTISHEV, Valeriy",-27,RUS,25 Dec 2001,6,2.00,100239123,MARTISHEV, Valeriy
2412,"MAVLONOV, Berdier",-27,UZB,02 May 2003,11,2.00,100325806,MAVLONOV, Berdier
2412,"MAYORA, Gabriel",-27,VEN,05 Oct 2000,4,2.00,100314255,MAYORA, Gabriel
2412,"MCDONNELL, Cian",-27,IRL,19 Nov 2001,6,2.00,100360356,MCDONNELL, Cian
2412,"MERE QUAN, Rodrigo Antonio",-27,GUA,13 Feb 2000,12,2.00,100252394,MERE QUAN, Rodrigo Antonio
2412,"MICHEL, Paul",-27,SGP,20 Dec 2001,10,2.00,100350013,MICHEL, Paul
2412,"MIRZAGANIEV, Fayzullo",-27,UZB,06 Mar 2003,9,2.00,100303449,MIRZAGANIEV, Fayzullo
2412,"MITROVIC, Fran",New,CRO,24 Jul 2003,1,2.00,100272121,MITROVIC, Fran
2412,"MOAZAM, Moein",-27,IRI,27 Sep 2002,4,2.00,100339322,MOAZAM, Moein
2412,"MOFID, Cameron",-27,USA,16 Mar 2000,7,2.00,100366369,MOFID, Cameron
2412,"MUMINOVIC, Danijal",New,BIH,13 Jan 2002,1,2.00,100259650,MUMINOVIC, Danijal
2412,"NAJEM, Elyo",-27,LBN,18 Sep 2002,2,2.00,100353093,NAJEM, Elyo
2412,"NATHAN, Jamieson",-27,AUS,24 Aug 2000,3,2.00,100289427,NATHAN, Jamieson
2412,"NAVARRO, Mateo",-27,VEN,11 Feb 2003,5,2.00,100361624,NAVARRO, Mateo
2412,"OKANTEY, Reginald",-27,GHA,07 May 2001,4,2.00,100311798,OKANTEY, Reginald
2412,"PAEZ HERNANDEZ, Daniel Nicolas",-27,COL,26 Sep 2000,3,2.00,100345776,PAEZ HERNANDEZ, Daniel Nicolas
2412,"PANWAR, Karthik Singh",-27,IND,22 Mar 2001,7,2.00,100348828,PANWAR, Karthik Singh
2412,"PASSARINO ERLATZ, Ezequiel",-27,URU,23 Jan 2002,2,2.00,100334987,PASSARINO ERLATZ, Ezequiel
2412,"PATEL, Vishesh",-27,IND,22 Apr 2004,2,2.00,100303829,PATEL, Vishesh
2412,"PATHANGE, Aryan",-27,IND,10 Nov 2000,3,2.00,100289707,PATHANGE, Aryan
2412,"PECCI, Alessandro",-27,ITA,23 Mar 2001,6,2.00,100229053,PECCI, Alessandro
2412,"PEREZ, Miquel",-27,ESP,03 May 2001,7,2.00,100233844,PEREZ, Miquel
2412,"PERKOVSKIY, Danila",-27,ITA,26 Oct 2001,3,2.00,100233237,PERKOVSKIY, Danila
2412,"POLJICAK , Mili",-27,CRO,13 Jul 2004,1,2.00,100301119,POLJICAK , Mili
2412,"PONTE SUAREZ, Maikiel",-27,CUB,16 Apr 2002,2,2.00,100380091,PONTE SUAREZ, Maikiel
2412,"POPOVIC, Stefan",-27,SRB,25 May 2003,11,2.00,100271479,POPOVIC, Stefan
2412,"PRASHANT GADIYAR, CHETAN",New,IND,28 Aug 2002,5,2.00,100330661,PRASHANT GADIYAR, CHETAN
2412,"PUSTOVIT, Alexander",-27,RUS,05 Feb 2001,10,2.00,100322162,PUSTOVIT, Alexander
2412,"RAKOTOMALALA, Finoana Antenaina",-27,MAD,10 Jan 2005,2,2.00,100384874,RAKOTOMALALA, Finoana Antenaina
2412,"RAKOTONDRAINIBE, Sampras Victor",-27,MAD,29 Apr 2004,16,2.00,100358808,RAKOTONDRAINIBE, Sampras Victor
2412,"RATAHINA, Ny Itokiana",-27,MAD,11 Apr 2000,2,2.00,100385037,RATAHINA, Ny Itokiana
2412,"RAZAFINDRAKOTO, Heninkaja",-27,MAD,25 Mar 2002,2,2.00,100384957,RAZAFINDRAKOTO, Heninkaja
2412,"REVENKO , Illya",-27,UKR,16 Jul 2002,3,2.00,100273337,REVENKO , Illya
2412,"RITTBERGER, Aaron",-27,USA,06 Jun 2003,4,2.00,100379310,RITTBERGER, Aaron
2412,"ROBERTSON, Lachlan",-27,CAN,10 Feb 2004,2,2.00,100331368,ROBERTSON, Lachlan
2412,"RODRIGUEZ RODRIGUEZ, Johan Alexander",-27,COL,26 Sep 2003,8,2.00,100347182,RODRIGUEZ RODRIGUEZ, Johan Alexander
2412,"RODRIGUEZ ROJAS, Gian",New,ECU,28 Jun 2004,2,2.00,100347598,RODRIGUEZ ROJAS, Gian
2412,"ROLDAN JACOBSON, Juan Pablo",-27,MEX,16 Mar 2001,8,2.00,100324893,ROLDAN JACOBSON, Juan Pablo
2412,"SADIKOV, Abbos",-27,UZB,23 Apr 2003,8,2.00,100313559,SADIKOV, Abbos
2412,"SAHAKYAN, Nikolay",-27,USA,29 Sep 2002,4,2.00,100383030,SAHAKYAN, Nikolay
2412,"SARAFYN, Illya",-27,UKR,17 May 2002,3,2.00,100297228,SARAFYN, Illya
2412,"SEETSO, Denzel",-27,BOT,24 Apr 2005,4,2.00,100376736,SEETSO, Denzel
2412,"SEMENOV, Anton",-27,RUS,01 Aug 2002,7,2.00,100257088,SEMENOV, Anton
2412,"SHAGIEV, Nuriddin",-27,UZB,13 Feb 2002,7,2.00,100303459,SHAGIEV, Nuriddin
2412,"SHANG, Juncheng",-27,CHN,02 Feb 2005,1,2.00,100369603,SHANG, Juncheng
2412,"SHEYKHI, Mahziyar",-27,IRI,29 Jun 2002,7,2.00,100314939,SHEYKHI, Mahziyar
2412,"SHOJI, Hirotaka",-27,JPN,09 Oct 2000,6,2.00,100286426,SHOJI, Hirotaka
2412,"SONG, Zhipeng",-27,CHN,02 Nov 2002,11,2.00,100346582,SONG, Zhipeng
2412,"SOUMAHORO, Sibi Junior",-27,CIV,15 Apr 2000,3,2.00,100338527,SOUMAHORO, Sibi Junior
2412,"SPRINCI, Nichita",-27,MDA,17 Mar 2001,13,2.00,100285575,SPRINCI, Nichita
2412,"SUAREZ, Billy",-27,USA,13 Feb 2002,1,2.00,100308293,SUAREZ, Billy
2412,"TARINIAN, Argin",-27,IRI,10 Feb 2003,4,2.00,100279728,TARINIAN, Argin
2412,"TEBERIKOV, Tamirlan",-27,KAZ,17 Sep 2001,6,2.00,100253833,TEBERIKOV, Tamirlan
2412,"TEIXEIRA, Bernardo",-27,POR,26 Nov 2001,10,2.00,100230949,TEIXEIRA, Bernardo
2412,"TERLEMES, Konstantinos",New,GRE,10 Oct 2002,4,2.00,100274760,TERLEMES, Konstantinos
2412,"TEZABWALA, Amaan Adil",-27,IND,30 Nov 2002,6,2.00,100282969,TEZABWALA, Amaan Adil
2412,"THAMCHAROENSATIT, Rajata",-27,THA,05 Mar 2005,3,2.00,100349770,THAMCHAROENSATIT, Rajata
2412,"TRAN, Tin",-27,VIE,18 Jan 2003,6,2.00,100360308,TRAN, Tin
2412,"VAN EEUWEN, Luuk",-597,NED,05 Jun 2001,5,2.00,100250540,VAN EEUWEN, Luuk
2412,"VASKUL, Mykola",-27,UKR,06 Sep 2000,4,2.00,100232684,VASKUL, Mykola
2412,"VELASCO ARTURO, Juan Pablo",-27,COL,09 May 2000,8,2.00,100338689,VELASCO ARTURO, Juan Pablo
2412,"VERBOVEN, Maxim",-27,BEL,08 Feb 2000,1,2.00,100222315,VERBOVEN, Maxim
2412,"VERGARA DEL PUERTO, Martin Antonio",-27,PAR,21 Apr 2004,4,2.00,100347344,VERGARA DEL PUERTO, Martin Antonio
2412,"VIDEHULT, Linus",-27,SWE,13 Mar 2003,8,2.00,100311735,VIDEHULT, Linus
2412,"WAI, Ching Wah",-27,HKG,30 Aug 2003,8,2.00,100308668,WAI, Ching Wah
2412,"WIBMER, Gerardo",-27,URU,21 Jul 2000,9,2.00,100341087,WIBMER, Gerardo
2412,"WIJEBANDARA, Vibuda",-27,SRI,18 Sep 2000,6,2.00,100279652,WIJEBANDARA, Vibuda
2412,"YANG, Sooyoung",-27,KOR,12 Jan 2004,4,2.00,100339451,YANG, Sooyoung
2412,"ZERVOUDAKIS , Victoras",New,GRE,08 Dec 2001,3,2.00,100324499,ZERVOUDAKIS , Victoras
2412,"ZHANG, Zhen Yu",-27,CHN,07 Jan 2001,9,2.00,100301234,ZHANG, Zhen Yu
2412,"ZILKAY, Filip",-27,SVK,04 Jul 2003,9,2.00,100286504,ZILKAY, Filip
2412,"ZUELLIG, Andrin",-27,SUI,26 Nov 2001,7,2.00,100315285,ZUELLIG, Andrin
2412,"ZUHDA, Muhamad Tito",-27,INA,08 May 2004,5,2.00,100350244,ZUHDA, Muhamad Tito
2594,"ALLEN, Huntley",-23,USA,11 Oct 2000,2,1.75,100370500,ALLEN, Huntley
2594,"ALONSO, Miguel Angel",-23,MEX,01 Mar 2003,9,1.75,100322796,ALONSO, Miguel Angel
2594,"ALSULAITI, Mubarak",-23,QAT,10 Oct 2000,4,1.75,100297254,ALSULAITI, Mubarak
2594,"ALVES, Joao",-23,BRA,04 Sep 2000,6,1.75,100315863,ALVES, Joao
2594,"ASAMER, Maximilian",-23,AUT,22 Mar 2000,3,1.75,100212131,ASAMER, Maximilian
2594,"AYAR, Gokalp",-23,TUR,04 Sep 2003,8,1.75,100305730,AYAR, Gokalp
2594,"BADENHORST, Devin",-23,RSA,20 May 2004,13,1.75,100302837,BADENHORST, Devin
2594,"BAHDANOVICH, Yahor",-23,BLR,03 Jun 2000,4,1.75,100228428,BAHDANOVICH, Yahor
2594,"BEECHER, Matthew",-23,GBR,07 Apr 2000,4,1.75,100286231,BEECHER, Matthew
2594,"BELTRE, Jasel",-23,DOM,22 May 2001,3,1.75,100334611,BELTRE, Jasel
2594,"BLANCO, Sergio Andres",-23,PUR,30 Oct 2001,5,1.75,100314374,BLANCO, Sergio Andres
2594,"BOMFIM SILVEIRA, Enzo",-23,BRA,20 Feb 2001,16,1.75,100347066,BOMFIM SILVEIRA, Enzo
2594,"BRIDA, Vicenzo",-23,BRA,25 Oct 2003,2,1.75,100385712,BRIDA, Vicenzo
2594,"BUCURESCU, Alexandru Filip",-23,ROU,01 Jul 2002,18,1.75,100257654,BUCURESCU, Alexandru Filip
2594,"CAI, Qixiu",-23,CHN,02 Jan 2001,7,1.75,100306610,CAI, Qixiu
2594,"CASTELLANOS, Juan Felipe",-23,COL,16 Jan 2000,2,1.75,100295196,CASTELLANOS, Juan Felipe
2594,"CHEN, Chao Fan",-23,CHN,01 Apr 2002,4,1.75,100346291,CHEN, Chao Fan
2594,"CHEN, Zetong",-23,CHN,07 Feb 2000,3,1.75,100322636,CHEN, Zetong
2594,"CHERNOMAZ, Alexander",-23,KAZ,12 Oct 2004,3,1.75,100268037,CHERNOMAZ, Alexander
2594,"CRUZ VAZQUEZ, Edgar Hipolito",-23,MEX,03 Apr 2001,3,1.75,100374597,CRUZ VAZQUEZ, Edgar Hipolito
2594,"D'OREY, Jose Maria",-23,POR,18 Apr 2000,2,1.75,100204834,D'OREY, Jose Maria
2594,"DE BODT, Jeremy",-23,BEL,06 Jun 2001,12,1.75,100315224,DE BODT, Jeremy
2594,"DULEBA, Joao",-23,BRA,01 Apr 2002,11,1.75,100347566,DULEBA, Joao
2594,"EL HADDAD, Thomas",-355,CAN,05 Apr 2000,12,1.75,100254542,EL HADDAD, Thomas
2594,"ELLOUCK, Ron",-23,ISR,15 Nov 2004,4,1.75,100303283,ELLOUCK, Ron
2594,"FEGGI, Matteo",-23,GER,03 Apr 2002,7,1.75,100260955,FEGGI, Matteo
2594,"FERRER, Lorenzo",-23,MEX,10 Aug 2002,4,1.75,100370361,FERRER, Lorenzo
2594,"FIALLO, Oliver",-23,DOM,24 Jun 2003,10,1.75,100342621,FIALLO, Oliver
2594,"GARCIA, Nicholas",-23,USA,27 Jan 2002,10,1.75,100304304,GARCIA, Nicholas
2594,"GEVERS, Jannik",-23,RSA,20 May 2000,10,1.75,100309756,GEVERS, Jannik
2594,"HOWARD, Jared",-23,RSA,09 Dec 2001,4,1.75,100343172,HOWARD, Jared
2594,"JONES, Roan",-23,GBR,26 Oct 2003,5,1.75,100304818,JONES, Roan
2594,"JONSSON, Oskar",-23,SWE,18 Jul 2000,5,1.75,100269421,JONSSON, Oskar
2594,"KALENIC, Andrej",-23,SRB,09 Feb 2000,2,1.75,100307690,KALENIC, Andrej
2594,"KARMA, Frederick",-23,EST,24 Nov 2000,3,1.75,100208319,KARMA, Frederick
2594,"KASTELEC, Miha",-23,SLO,08 Feb 2002,5,1.75,100270104,KASTELEC, Miha
2594,"KHAIRUTDINOV , Artur",-23,KAZ,19 Mar 2004,3,1.75,100309554,KHAIRUTDINOV , Artur
2594,"KISANTAL, Dominik",-23,HUN,01 Mar 2000,2,1.75,100186432,KISANTAL, Dominik
2594,"KOENIG, Luc",-23,RSA,03 Aug 2003,9,1.75,100352793,KOENIG, Luc
2594,"KOHLER, Benedict",-23,RSA,02 Mar 2001,4,1.75,100285593,KOHLER, Benedict
2594,"KOVARIK, David",-23,CZE,08 Oct 2000,2,1.75,100209973,KOVARIK, David
2594,"KUZUHARA, Bruno",-23,USA,01 Apr 2004,8,1.75,100368404,KUZUHARA, Bruno
2594,"KYPRIOTIS , Evangelos",-23,GRE,03 Jun 2003,5,1.75,100273994,KYPRIOTIS , Evangelos
2594,"LEE, Yoon Hak",-23,KOR,28 Oct 2000,5,1.75,100275640,LEE, Yoon Hak
2594,"LEIKOLA, Otto",-23,FIN,17 Jul 2003,6,1.75,100301448,LEIKOLA, Otto
2594,"LEON, Luis Diego",-23,VEN,15 May 2003,4,1.75,100370762,LEON, Luis Diego
2594,"LI, Yi Ke",-23,CHN,30 Jan 2001,4,1.75,100336648,LI, Yi Ke
2594,"LILOV, Victor",-23,USA,11 Feb 2004,6,1.75,100313380,LILOV, Victor
2594,"LOUBSER, Rohan",-23,RSA,28 Jan 2004,15,1.75,100320054,LOUBSER, Rohan
2594,"MADERNER, Giuliano",-23,AUT,20 Jul 2001,6,1.75,100310000,MADERNER, Giuliano
2594,"MARCANO, Daniel",-23,VEN,26 Nov 2002,4,1.75,100346419,MARCANO, Daniel
2594,"MARIA ALMONTE, Miguel Aletxander",-23,DOM,19 Nov 2001,2,1.75,100346194,MARIA ALMONTE, Miguel Aletxander
2594,"MILARDOVIC, Daniel",-23,GER,04 May 2004,2,1.75,100290491,MILARDOVIC, Daniel
2594,"MIRANDA CISNEROS , Jose Joaquin",-23,ESP,21 Jun 2000,8,1.75,100223393,MIRANDA CISNEROS , Jose Joaquin
2594,"NAGDEV, Yash",-23,IND,13 Oct 2002,15,1.75,100363636,NAGDEV, Yash
2594,"NAVARP, Gustaf",-23,SWE,26 Feb 2000,6,1.75,100227148,NAVARP, Gustaf
2594,"NAVROTCHI, Maxime",-23,LUX,18 May 2001,8,1.75,100227329,NAVROTCHI, Maxime
2594,"NICHOLLS, Darcy",-23,AUS,13 Mar 2003,11,1.75,100364496,NICHOLLS, Darcy
2594,"POTOCNIK, Tilen",-23,SLO,29 May 2001,6,1.75,100258968,POTOCNIK, Tilen
2594,"PUERRER , Tobias",-23,AUT,06 Jan 2000,6,1.75,100184714,PUERRER , Tobias
2594,"QUINTANILLA DAVALOS, Leonardo Julian",-23,BOL,10 Jun 2002,7,1.75,100347553,QUINTANILLA DAVALOS, Leonardo Julian
2594,"REYNA, Eduardo",-23,MEX,05 Dec 2000,12,1.75,100343927,REYNA, Eduardo
2594,"RIVA, Pablo",-23,ESP,29 Jul 2002,4,1.75,100338942,RIVA, Pablo
2594,"RUDNICKI, Grzegorz",-23,POL,07 Dec 2001,6,1.75,100307288,RUDNICKI, Grzegorz
2594,"SALEME, Vinicius",-23,BRA,08 Oct 2001,21,1.75,100275235,SALEME, Vinicius
2594,"SALOMATOV, Artem",-23,RUS,22 Jan 2003,9,1.75,100257299,SALOMATOV, Artem
2594,"SCHALLER, Jan",-23,SUI,31 Jan 2000,5,1.75,100274408,SCHALLER, Jan
2594,"SCHROETER, Moritz",-23,GER,13 Mar 2003,4,1.75,100346622,SCHROETER, Moritz
2594,"SELA, Daniel",-23,ISR,19 Mar 2001,8,1.75,100333403,SELA, Daniel
